Nanometers   Percentual
-----------------------
362.6;         0.1
363.3;         0.2
364.0;         0.1
364.7;         0.1
365.4;         0.1
366.1;         0.1
366.7;         0.1
367.4;         0.1
368.1;         0.1
368.8;         0.1
369.5;         0.1
370.2;         0.1
370.9;         0.1
371.6;         0.0
372.3;         0.1
373.0;         0.1
373.7;         0.1
374.4;         0.1
375.1;         0.1
375.7;         0.1
376.4;         0.1
377.1;         0.1
377.8;         0.0
378.5;         0.0
379.2;         0.1
379.9;         0.1
380.6;         0.2
381.3;         0.1
382.0;         0.0
382.7;         0.1
383.4;         0.1
384.1;         0.1
384.8;         0.1
385.4;         0.0
386.1;         0.1
386.8;         0.1
387.5;         0.1
388.2;         0.1
388.9;         0.0
389.6;         0.1
390.3;         0.1
391.0;         0.1
391.7;         0.1
392.4;         0.1
393.1;         0.1
393.8;         0.1
394.5;         0.1
395.1;         0.1
395.8;         0.1
396.5;         0.1
397.2;         0.1
397.9;         0.1
398.6;         0.0
399.3;         0.0
400.0;         0.0
400.7;         0.1
401.4;         0.1
402.1;         0.0
402.8;         0.1
403.5;         0.1
404.1;         0.1
404.8;         0.1
405.5;         0.1
406.2;         0.2
406.9;         0.1
407.6;         0.1
408.3;         0.1
409.0;         0.1
409.7;         0.0
410.4;         0.1
411.1;         0.1
411.8;         0.1
412.5;         0.0
413.2;         0.1
413.8;         0.1
414.5;         0.1
415.2;         0.0
415.9;         0.0
416.6;         0.0
417.3;         0.1
418.0;         0.1
418.7;         0.0
419.4;         0.0
420.1;         0.0
420.8;         0.0
421.5;         0.0
422.2;         0.1
422.9;         0.1
423.5;         0.1
424.2;         0.1
424.9;         0.0
425.6;         0.0
426.3;         0.0
427.0;         0.0
427.7;         0.1
428.4;         0.1
429.1;         0.1
429.8;         0.1
430.5;         0.1
431.2;         0.1
431.9;         0.0
432.5;         0.0
433.2;         0.1
433.9;         0.1
434.6;         0.1
435.3;         0.1
436.0;         0.1
436.7;         0.1
437.4;         0.1
438.1;         0.1
438.8;         0.0
439.5;         0.0
440.2;         0.0
440.9;         0.1
441.6;         0.1
442.2;         0.1
442.9;         0.1
443.6;         0.1
444.3;         0.0
445.0;         0.0
445.7;         0.0
446.4;         0.0
447.1;         0.0
447.8;         0.1
448.5;         0.0
449.2;         0.1
449.9;         0.1
450.6;         0.0
451.3;         0.0
451.9;         0.0
452.6;         0.0
453.3;         0.0
454.0;         0.0
454.7;         0.1
455.4;         0.1
456.1;         0.1
456.8;         0.0
457.5;         0.0
458.2;         0.0
458.9;         0.0
459.6;         0.0
460.3;         0.0
460.9;         0.0
461.6;         0.1
462.3;         0.0
463.0;         0.0
463.7;         0.0
464.4;         0.0
465.1;         0.0
465.8;         0.0
466.5;         0.0
467.2;         0.0
467.9;         0.0
468.6;         0.0
469.3;         0.0
470.0;         0.0
470.6;         0.0
471.3;         0.0
472.0;         0.0
472.7;         0.0
473.4;         0.1
474.1;         0.0
474.8;         0.0
475.5;         0.0
476.2;         0.0
476.9;         0.0
477.6;         0.1
478.3;         0.1
479.0;         0.1
479.7;         0.1
480.3;         0.1
481.0;         0.2
481.7;         0.2
482.4;         0.2
483.1;         0.2
483.8;         0.2
484.5;         0.2
485.2;         0.3
485.9;         0.5
486.6;         0.6
487.3;         0.9
488.0;         1.0
488.7;         1.5
489.3;         1.7
490.0;         2.1
490.7;         2.8
491.4;         3.1
492.1;         3.1
492.8;         4.6
493.5;         5.4
494.2;         7.1
494.9;         8.6
495.6;        10.1
496.3;        11.3
497.0;        13.4
497.7;        14.4
498.4;        17.5
499.0;        19.3
499.7;        22.8
500.4;        25.9
501.1;        30.1
501.8;        32.3
502.5;        36.8
503.2;        39.2
503.9;        43.6
504.6;        46.6
505.3;        51.2
506.0;        53.1
506.7;        57.1
507.4;        59.7
508.1;        64.1
508.7;        66.2
509.4;        70.9
510.1;        72.8
510.8;        77.3
511.5;        79.7
512.2;        83.1
512.9;        84.8
513.6;        88.2
514.3;        89.8
515.0;        92.3
515.7;        93.7
516.4;        95.6
517.1;        96.5
517.7;        97.7
518.4;        97.9
519.1;        99.1
519.8;        99.2
520.5;       100.0
521.2;        99.7
521.9;        99.9
522.6;        99.6
523.3;        99.6
524.0;        99.2
524.7;        99.1
525.4;        98.6
526.1;        98.3
526.8;        97.9
527.4;        97.1
528.1;        96.4
528.8;        95.6
529.5;        94.8
530.2;        93.8
530.9;        92.4
531.6;        90.0
532.3;        89.0
533.0;        86.7
533.7;        85.3
534.4;        82.8
535.1;        81.3
535.8;        78.9
536.5;        77.8
537.1;        74.8
537.8;        73.1
538.5;        70.2
539.2;        68.8
539.9;        65.8
540.6;        64.2
541.3;        60.7
542.0;        58.9
542.7;        56.3
543.4;        55.4
544.1;        52.2
544.8;        51.0
545.5;        49.0
546.1;        48.1
546.8;        45.7
547.5;        44.8
548.2;        41.8
548.9;        40.4
549.6;        36.8
550.3;        35.8
551.0;        32.2
551.7;        30.0
552.4;        27.1
553.1;        26.0
553.8;        22.5
554.5;        20.8
555.2;        18.9
555.8;        17.9
556.5;        15.2
557.2;        14.9
557.9;        12.8
558.6;        11.7
559.3;         9.4
560.0;         8.6
560.7;         7.0
561.4;         6.6
562.1;         5.5
562.8;         5.2
563.5;         3.8
564.2;         3.2
564.9;         2.4
565.5;         2.2
566.2;         1.5
566.9;         1.2
567.6;         0.8
568.3;         0.8
569.0;         0.6
