Nanometers   Percentual
-----------------------
362.6;         0.2
363.3;         0.3
364.0;         0.2
364.7;         0.2
365.4;         0.2
366.1;         0.2
366.7;         0.2
367.4;         0.3
368.1;         0.3
368.8;         0.2
369.5;         0.2
370.2;         0.1
370.9;         0.2
371.6;         0.2
372.3;         0.2
373.0;         0.2
373.7;         0.2
374.4;         0.2
375.1;         0.1
375.7;         0.1
376.4;         0.2
377.1;         0.2
377.8;         0.2
378.5;         0.2
379.2;         0.2
379.9;         0.2
380.6;         0.2
381.3;         0.1
382.0;         0.2
382.7;         0.2
383.4;         0.2
384.1;         0.1
384.8;         0.2
385.4;         0.1
386.1;         0.2
386.8;         0.2
387.5;         0.2
388.2;         0.2
388.9;         0.2
389.6;         0.2
390.3;         0.2
391.0;         0.2
391.7;         0.3
392.4;         0.2
393.1;         0.2
393.8;         0.2
394.5;         0.2
395.1;         0.2
395.8;         0.2
396.5;         0.3
397.2;         0.3
397.9;         0.3
398.6;         0.3
399.3;         0.3
400.0;         0.4
400.7;         0.5
401.4;         0.5
402.1;         0.5
402.8;         0.6
403.5;         0.7
404.1;         0.9
404.8;         1.0
405.5;         1.2
406.2;         1.4
406.9;         1.9
407.6;         2.1
408.3;         2.8
409.0;         3.0
409.7;         3.8
410.4;         4.2
411.1;         5.5
411.8;         5.9
412.5;         7.3
413.2;         7.7
413.8;         9.4
414.5;        10.0
415.2;        11.9
415.9;        12.6
416.6;        14.6
417.3;        15.6
418.0;        17.9
418.7;        18.9
419.4;        21.0
420.1;        22.3
420.8;        23.7
421.5;        24.9
422.2;        25.7
422.9;        28.0
423.5;        29.2
424.2;        30.9
424.9;        33.6
425.6;        37.2
426.3;        39.3
427.0;        41.9
427.7;        46.1
428.4;        48.1
429.1;        50.1
429.8;        53.0
430.5;        55.2
431.2;        57.1
431.9;        58.1
432.5;        59.3
433.2;        60.4
433.9;        60.6
434.6;        60.3
435.3;        59.5
436.0;        58.5
436.7;        57.7
437.4;        57.1
438.1;        55.8
438.8;        54.4
439.5;        52.6
440.2;        50.5
440.9;        48.1
441.6;        47.1
442.2;        45.6
442.9;        43.7
443.6;        42.2
444.3;        40.3
445.0;        39.3
445.7;        36.7
446.4;        35.3
447.1;        34.3
447.8;        32.5
448.5;        30.9
449.2;        30.4
449.9;        28.6
450.6;        27.2
451.3;        26.7
451.9;        25.6
452.6;        25.4
453.3;        24.7
454.0;        23.8
454.7;        23.1
455.4;        21.8
456.1;        20.7
456.8;        19.2
457.5;        18.6
458.2;        17.4
458.9;        16.9
459.6;        16.1
460.3;        15.7
460.9;        14.8
461.6;        14.4
462.3;        13.5
463.0;        13.2
463.7;        12.5
464.4;        12.2
465.1;        11.8
465.8;        11.7
466.5;        11.2
467.2;        11.3
467.9;        10.8
468.6;        10.6
469.3;        10.4
470.0;        10.5
470.6;        10.5
471.3;        10.3
472.0;        10.8
472.7;        11.7
473.4;        12.2
474.1;        12.7
474.8;        13.8
475.5;        14.9
476.2;        16.7
476.9;        17.7
477.6;        20.2
478.3;        22.3
479.0;        26.4
479.7;        29.2
480.3;        34.1
481.0;        37.6
481.7;        40.9
482.4;        43.4
483.1;        50.2
483.8;        53.4
484.5;        58.4
485.2;        61.1
485.9;        66.1
486.6;        69.9
487.3;        74.7
488.0;        77.5
488.7;        82.4
489.3;        85.0
490.0;        88.3
490.7;        89.9
491.4;        93.3
492.1;        94.3
492.8;        96.7
493.5;        97.7
494.2;        99.2
494.9;        99.5
495.6;       100.0
496.3;        99.9
497.0;        99.7
497.7;        99.2
498.4;        98.6
499.0;        97.9
499.7;        97.2
500.4;        96.2
501.1;        94.6
501.8;        93.2
502.5;        91.1
503.2;        89.6
503.9;        87.1
504.6;        85.6
505.3;        82.9
506.0;        81.4
506.7;        78.6
507.4;        76.9
508.1;        74.1
508.7;        72.8
509.4;        70.5
510.1;        68.8
510.8;        67.2
511.5;        66.1
512.2;        63.4
512.9;        61.8
513.6;        59.7
514.3;        58.6
515.0;        56.1
515.7;        54.4
516.4;        51.8
517.1;        50.2
517.7;        47.0
518.4;        45.1
519.1;        42.8
519.8;        41.2
520.5;        38.2
521.2;        36.3
521.9;        33.8
522.6;        32.9
523.3;        30.5
524.0;        28.6
524.7;        26.6
525.4;        25.4
526.1;        23.1
526.8;        22.6
527.4;        20.7
528.1;        19.6
528.8;        18.1
529.5;        17.1
530.2;        15.8
530.9;        14.7
531.6;        12.5
532.3;        12.0
533.0;        10.5
533.7;         9.8
