Nanometers   Percentual
-----------------------
362.6;         0.1
363.3;         0.1
364.0;         0.1
364.7;         0.1
365.4;         0.1
366.1;         0.2
366.7;         0.2
367.4;         0.3
368.1;         0.3
368.8;         0.2
369.5;         0.2
370.2;         0.2
370.9;         0.2
371.6;         0.1
372.3;         0.1
373.0;         0.1
373.7;         0.1
374.4;         0.1
375.1;         0.1
375.7;         0.0
376.4;         0.1
377.1;         0.1
377.8;         0.1
378.5;         0.1
379.2;         0.1
379.9;         0.2
380.6;         0.1
381.3;         0.2
382.0;         0.1
382.7;         0.1
383.4;         0.1
384.1;         0.1
384.8;         0.1
385.4;         0.1
386.1;         0.1
386.8;         0.1
387.5;         0.1
388.2;         0.1
388.9;         0.1
389.6;         0.1
390.3;         0.1
391.0;         0.1
391.7;         0.2
392.4;         0.2
393.1;         0.1
393.8;         0.1
394.5;         0.1
395.1;         0.2
395.8;         0.2
396.5;         0.1
397.2;         0.1
397.9;         0.1
398.6;         0.1
399.3;         0.1
400.0;         0.1
400.7;         0.1
401.4;         0.1
402.1;         0.1
402.8;         0.1
403.5;         0.1
404.1;         0.1
404.8;         0.1
405.5;         0.2
406.2;         0.2
406.9;         0.1
407.6;         0.1
408.3;         0.1
409.0;         0.1
409.7;         0.1
410.4;         0.1
411.1;         0.1
411.8;         0.1
412.5;         0.1
413.2;         0.1
413.8;         0.1
414.5;         0.2
415.2;         0.1
415.9;         0.1
416.6;         0.1
417.3;         0.1
418.0;         0.1
418.7;         0.1
419.4;         0.2
420.1;         0.2
420.8;         0.2
421.5;         0.2
422.2;         0.2
422.9;         0.4
423.5;         0.4
424.2;         0.4
424.9;         0.7
425.6;         0.8
426.3;         1.3
427.0;         1.4
427.7;         2.0
428.4;         2.1
429.1;         3.0
429.8;         3.2
430.5;         4.0
431.2;         4.2
431.9;         5.2
432.5;         5.6
433.2;         6.9
433.9;         7.3
434.6;         8.6
435.3;         9.0
436.0;        10.4
436.7;        10.9
437.4;        12.6
438.1;        13.0
438.8;        14.7
439.5;        15.3
440.2;        17.1
440.9;        17.7
441.6;        20.0
442.2;        20.6
442.9;        22.7
443.6;        23.7
444.3;        25.5
445.0;        26.2
445.7;        28.1
446.4;        29.3
447.1;        31.6
447.8;        32.7
448.5;        35.7
449.2;        37.2
449.9;        38.4
450.6;        40.0
451.3;        41.9
451.9;        42.7
452.6;        44.7
453.3;        45.6
454.0;        45.9
454.7;        47.2
455.4;        47.6
456.1;        46.9
456.8;        47.0
457.5;        46.1
458.2;        45.1
458.9;        43.6
459.6;        43.3
460.3;        41.8
460.9;        40.7
461.6;        40.1
462.3;        38.5
463.0;        36.7
463.7;        34.9
464.4;        33.6
465.1;        31.8
465.8;        31.1
466.5;        30.3
467.2;        29.8
467.9;        28.0
468.6;        26.8
469.3;        25.9
470.0;        25.3
470.6;        23.9
471.3;        23.2
472.0;        22.6
472.7;        22.7
473.4;        21.4
474.1;        20.5
474.8;        19.0
475.5;        18.6
476.2;        17.8
476.9;        16.9
477.6;        15.6
478.3;        15.2
479.0;        14.5
479.7;        14.2
480.3;        14.0
481.0;        14.0
481.7;        12.8
482.4;        12.1
483.1;        11.7
483.8;        11.5
484.5;         9.8
485.2;         9.4
485.9;         9.3
486.6;         8.9
487.3;         8.2
488.0;         8.2
488.7;         8.1
489.3;         8.5
490.0;         8.3
490.7;         7.9
491.4;         7.3
492.1;         7.0
492.8;         7.2
493.5;         7.1
494.2;         7.5
494.9;         7.9
495.6;         8.1
496.3;         7.9
497.0;         8.5
497.7;         8.3
498.4;         8.4
499.0;         9.0
499.7;        10.4
500.4;        11.7
501.1;        12.9
501.8;        13.8
502.5;        15.0
503.2;        15.9
503.9;        18.6
504.6;        20.1
505.3;        22.4
506.0;        22.4
506.7;        23.7
507.4;        24.8
508.1;        27.1
508.7;        29.1
509.4;        31.6
510.1;        33.5
510.8;        37.6
511.5;        38.9
512.2;        41.9
512.9;        43.0
513.6;        45.9
514.3;        47.2
515.0;        49.9
515.7;        50.7
516.4;        53.6
517.1;        54.2
517.7;        56.0
518.4;        56.8
519.1;        59.4
519.8;        60.6
520.5;        62.8
521.2;        63.5
521.9;        65.8
522.6;        67.2
523.3;        69.3
524.0;        70.4
524.7;        73.2
525.4;        74.1
526.1;        77.3
526.8;        78.8
527.4;        82.1
528.1;        83.4
528.8;        86.5
529.5;        87.4
530.2;        89.9
530.9;        90.4
531.6;        91.7
532.3;        92.3
533.0;        93.2
533.7;        92.9
534.4;        93.5
535.1;        94.0
535.8;        94.6
536.5;        94.7
537.1;        94.9
537.8;        94.9
538.5;        95.1
539.2;        94.8
539.9;        94.6
540.6;        94.8
541.3;        95.1
542.0;        94.9
542.7;        95.9
543.4;        96.2
544.1;        96.6
544.8;        97.0
545.5;        98.4
546.1;        99.1
546.8;        99.8
547.5;       100.0
548.2;        99.7
548.9;        99.3
549.6;        98.9
550.3;        98.9
551.0;        98.3
551.7;        97.6
552.4;        97.0
553.1;        97.2
553.8;        96.3
554.5;        95.8
