Nanometers   Percentual
-----------------------
362.6;         0.2
363.3;         0.2
364.0;         0.2
364.7;         0.2
365.4;         0.2
366.1;         0.3
366.7;         0.5
367.4;         0.5
368.1;         0.4
368.8;         0.3
369.5;         0.4
370.2;         0.4
370.9;         0.2
371.6;         0.2
372.3;         0.2
373.0;         0.1
373.7;         0.1
374.4;         0.1
375.1;         0.2
375.7;         0.2
376.4;         0.2
377.1;         0.2
377.8;         0.2
378.5;         0.2
379.2;         0.2
379.9;         0.1
380.6;         0.2
381.3;         0.1
382.0;         0.1
382.7;         0.2
383.4;         0.2
384.1;         0.1
384.8;         0.2
385.4;         0.1
386.1;         0.2
386.8;         0.2
387.5;         0.2
388.2;         0.2
388.9;         0.3
389.6;         0.2
390.3;         0.3
391.0;         0.2
391.7;         0.2
392.4;         0.2
393.1;         0.1
393.8;         0.2
394.5;         0.2
395.1;         0.2
395.8;         0.3
396.5;         0.3
397.2;         0.4
397.9;         0.4
398.6;         0.2
399.3;         0.2
400.0;         0.1
400.7;         0.1
401.4;         0.1
402.1;         0.1
402.8;         0.1
403.5;         0.1
404.1;         0.2
404.8;         0.2
405.5;         0.4
406.2;         0.4
406.9;         0.3
407.6;         0.3
408.3;         0.2
409.0;         0.2
409.7;         0.2
410.4;         0.1
411.1;         0.2
411.8;         0.3
412.5;         0.2
413.2;         0.1
413.8;         0.1
414.5;         0.2
415.2;         0.2
415.9;         0.1
416.6;         0.1
417.3;         0.1
418.0;         0.1
418.7;         0.1
419.4;         0.3
420.1;         0.3
420.8;         0.1
421.5;         0.2
422.2;         0.4
422.9;         0.5
423.5;         0.3
424.2;         0.2
424.9;         0.3
425.6;         0.3
426.3;         0.4
427.0;         0.4
427.7;         0.7
428.4;         0.7
429.1;         1.0
429.8;         1.1
430.5;         1.7
431.2;         1.9
431.9;         2.7
432.5;         3.1
433.2;         4.7
433.9;         5.2
434.6;         6.9
435.3;         7.2
436.0;         9.6
436.7;        10.6
437.4;        13.4
438.1;        14.1
438.8;        16.9
439.5;        17.9
440.2;        21.3
440.9;        22.2
441.6;        26.4
442.2;        27.5
442.9;        31.3
443.6;        32.7
444.3;        36.1
445.0;        36.9
445.7;        40.1
446.4;        41.0
447.1;        44.2
447.8;        44.9
448.5;        47.5
449.2;        48.1
449.9;        49.2
450.6;        49.5
451.3;        50.5
451.9;        50.4
452.6;        50.0
453.3;        49.8
454.0;        48.5
454.7;        47.8
455.4;        45.6
456.1;        44.3
456.8;        41.2
457.5;        40.2
458.2;        37.0
458.9;        36.3
459.6;        33.7
460.3;        32.8
460.9;        30.0
461.6;        29.6
462.3;        27.4
463.0;        26.6
463.7;        25.3
464.4;        24.9
465.1;        23.2
465.8;        22.5
466.5;        21.0
467.2;        20.5
467.9;        18.1
468.6;        17.3
469.3;        15.1
470.0;        14.4
470.6;        12.2
471.3;        11.6
472.0;        10.3
472.7;        10.4
473.4;         9.0
474.1;         8.3
474.8;         6.6
475.5;         6.2
476.2;         5.1
476.9;         4.8
477.6;         4.2
478.3;         4.1
479.0;         3.7
479.7;         3.6
480.3;         3.4
481.0;         3.5
481.7;         2.8
482.4;         2.6
483.1;         2.0
483.8;         1.7
484.5;         1.1
485.2;         1.2
485.9;         1.1
486.6;         1.1
487.3;         1.1
488.0;         1.2
488.7;         1.5
489.3;         1.5
490.0;         1.5
490.7;         1.3
491.4;         1.1
492.1;         1.0
492.8;         1.0
493.5;         1.2
494.2;         1.7
494.9;         2.0
495.6;         2.1
496.3;         2.1
497.0;         2.4
497.7;         2.5
498.4;         2.3
499.0;         2.3
499.7;         2.6
500.4;         3.2
501.1;         3.9
501.8;         4.3
502.5;         5.4
503.2;         6.4
503.9;         8.1
504.6;         9.4
505.3;        11.4
506.0;        10.7
506.7;        12.5
507.4;        13.0
508.1;        15.6
508.7;        16.7
509.4;        18.6
510.1;        19.7
510.8;        25.3
511.5;        26.8
512.2;        30.0
512.9;        31.0
513.6;        33.0
514.3;        34.7
515.0;        37.3
515.7;        37.9
516.4;        40.4
